schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,620,5.166667,0.008333,-1269438207,39.681400,0,XBot Walk Neutral,0.681404,0.181404,-0.400829,54.719690,6.450181,-0.238026,54.768160,6.033431,-0.007275,0.993098,0.117063,-0.004320,0.993978,0.109500,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756230,6.441527,-0.247365,54.805110,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,112.991900,114.004700,36.726580,2.144388,-0.000004,-0.000004,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,621,5.175000,0.008333,-1269438207,22.078820,0,XBot Walk Neutral,0.078821,0.578821,2.517906,56.395670,4.050558,1.990711,56.391560,3.945434,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013938,1.990287,56.430840,3.912371,1.000000,1.000000,1,1,Brace,Brace,-0.219876,168.260000,180.000000,37.431060,3.647333,0.000000,0.002882,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,621,5.175000,0.008333,-1269438207,39.774220,0,XBot Walk Neutral,0.774220,0.274220,-0.409831,54.720020,6.446769,-0.236288,54.768410,6.031216,-0.007438,0.993104,0.117001,-0.004288,0.993982,0.109460,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359703,54.756240,6.441527,-0.247365,54.805120,6.017151,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.385800,114.619400,37.946530,1.098070,0.000000,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,622,5.183333,0.008333,-1269438207,22.328820,0,XBot Walk Neutral,0.328819,0.828819,2.517848,56.395680,4.050150,1.990922,56.391550,3.945747,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013938,1.990298,56.430920,3.912379,1.000000,1.000000,1,1,Brace,Brace,-0.219896,168.302400,180.000000,37.431540,3.638035,0.000000,0.002958,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,622,5.183333,0.008333,-1269438207,39.859770,0,XBot Walk Neutral,0.859772,0.359772,-0.415044,54.720470,6.442628,-0.236018,54.768680,6.028786,-0.007533,0.993112,0.116926,-0.004283,0.993987,0.109415,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247365,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,114.111300,115.671400,38.252620,1.531102,0.000000,0.000004,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,623,5.191667,0.008333,-1269438207,22.578820,0,XBot Walk Neutral,0.578817,0.078817,2.517785,56.395710,4.049675,1.991123,56.391530,3.946194,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517542,56.432220,4.013937,1.990293,56.430880,3.912375,1.000000,1.000000,1,1,Brace,Brace,-0.219913,168.310900,180.000000,37.432320,3.623906,0.000000,0.002924,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,623,5.191667,0.008333,-1269438207,39.940150,0,XBot Walk Neutral,0.940147,0.440147,-0.403459,54.720380,6.444149,-0.234164,54.768630,6.029268,-0.007322,0.993110,0.116954,-0.004250,0.993986,0.109424,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247366,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.396800,114.873200,37.297000,2.374545,0.000000,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,624,5.200000,0.008333,-1269438207,22.828820,0,XBot Walk Neutral,0.828816,0.328816,2.517804,56.395700,4.049847,1.991041,56.391530,3.946183,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013939,1.990282,56.430810,3.912368,1.000000,1.000000,1,1,Brace,Brace,-0.219927,168.274400,180.000000,37.432220,3.625418,0.000000,0.002848,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,624,5.200000,0.008333,-1269438207,40.018650,0,XBot Walk Neutral,0.018650,0.518650,-0.397727,54.720470,6.443739,-0.242172,54.768580,6.029399,-0.007218,0.993112,0.116946,-0.004395,0.993985,0.109427,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359703,54.756230,6.441527,-0.247365,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,112.599300,113.923000,35.914180,2.326836,-0.000004,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,625,5.208333,0.008333,-1269438207,23.078810,0,XBot Walk Neutral,0.078814,0.578814,2.517905,56.395660,4.050644,1.990710,56.391550,3.945521,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013938,1.990281,56.430810,3.912368,1.000000,1.000000,1,1,Brace,Brace,-0.219939,168.246200,180.000000,37.431230,3.647226,0.000000,0.002848,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,625,5.208333,0.008333,-1269438207,40.095680,0,XBot Walk Neutral,0.095684,0.595684,-0.389125,54.720560,6.443495,-0.249853,54.768780,6.027318,-0.007062,0.993114,0.116942,-0.004535,0.993989,0.109389,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247366,54.805110,6.017151,1.000000,1.000000,1,1,Brace,Brace,0.000000,112.519700,113.845600,35.117970,1.560849,0.000000,-0.000004,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,626,5.216667,0.008333,-1269438207,23.328810,0,XBot Walk Neutral,0.328812,0.828812,2.517848,56.395680,4.050177,1.990922,56.391540,3.945775,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013939,1.990294,56.430890,3.912376,1.000000,1.000000,1,1,Brace,Brace,-0.219949,168.297000,180.000000,37.431730,3.637927,0.000000,0.002935,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,626,5.216667,0.008333,-1269438207,40.169880,0,XBot Walk Neutral,0.169880,0.669880,-0.384978,54.720540,6.443861,-0.255284,54.768890,6.026019,-0.006987,0.993114,0.116949,-0.004633,0.993991,0.109365,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441526,-0.247366,54.805120,6.017151,1.000000,1.000000,1,1,Brace,Brace,0.000000,112.944000,114.297300,34.254830,1.150971,0.000004,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,627,5.225000,0.008333,-1269438207,23.578810,0,XBot Walk Neutral,0.578812,0.078812,2.517785,56.395700,4.049693,1.991122,56.391530,3.946212,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013937,1.990291,56.430870,3.912374,1.000000,1.000000,1,1,Brace,Brace,-0.219957,168.304200,180.000000,37.432370,3.623906,0.000004,0.002916,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,627,5.225000,0.008333,-1269438207,40.242430,0,XBot Walk Neutral,0.242432,0.742432,-0.376581,54.720300,6.446416,-0.258968,54.768970,6.025189,-0.006835,0.993109,0.116995,-0.004700,0.993992,0.109350,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247366,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.017900,114.309500,33.418990,1.134877,0.000000,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,628,5.233333,0.008333,-1269438207,23.828810,0,XBot Walk Neutral,0.828812,0.328812,2.517804,56.395700,4.049856,1.991043,56.391530,3.946192,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013939,1.990280,56.430790,3.912367,1.000000,1.000000,1,1,Brace,Brace,-0.219964,168.268200,180.000000,37.432190,3.625418,0.000000,0.002836,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,628,5.233333,0.008333,-1269438207,40.316160,0,XBot Walk Neutral,0.316162,0.816162,-0.378325,54.719830,6.450286,-0.266880,54.768600,6.028162,-0.006866,0.993101,0.117065,-0.004844,0.993986,0.109404,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247366,54.805120,6.017151,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.066100,114.062200,34.131470,1.603643,0.000000,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,629,5.241667,0.008333,-1269438207,24.078810,0,XBot Walk Neutral,0.078812,0.578812,2.517905,56.395670,4.050648,1.990711,56.391550,3.945523,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517542,56.432220,4.013937,1.990282,56.430810,3.912368,1.000000,1.000000,1,1,Brace,Brace,-0.219970,168.249300,180.000000,37.431250,3.647280,0.000000,0.002851,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,629,5.241667,0.008333,-1269438207,40.393510,0,XBot Walk Neutral,0.393505,0.893505,-0.381992,54.719430,6.453498,-0.267084,54.768200,6.031765,-0.006933,0.993093,0.117123,-0.004847,0.993978,0.109469,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756230,6.441527,-0.247365,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,112.862500,113.632600,34.629920,1.810673,-0.000004,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,630,5.250000,0.008333,-1269438207,24.328810,0,XBot Walk Neutral,0.328812,0.828812,2.517847,56.395680,4.050180,1.990923,56.391540,3.945777,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013938,1.990296,56.430900,3.912378,1.000000,1.000000,1,1,Brace,Brace,-0.219975,168.299900,180.000000,37.431730,3.637927,0.000000,0.002947,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,630,5.250000,0.008333,-1269438207,40.474390,0,XBot Walk Neutral,0.474388,0.974388,-0.388941,54.720060,6.447755,-0.255944,54.768620,6.028439,-0.007059,0.993105,0.117019,-0.004645,0.993986,0.109409,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247366,54.805120,6.017151,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.348600,114.405600,35.274020,0.736482,0.000004,0.000004,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,631,5.258333,0.008333,-1269438207,24.578810,0,XBot Walk Neutral,0.578812,0.078812,2.517785,56.395700,4.049693,1.991122,56.391530,3.946212,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013938,1.990293,56.430890,3.912375,1.000000,1.000000,1,1,Brace,Brace,-0.219979,168.311000,180.000000,37.432300,3.623906,0.000000,0.002928,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,631,5.258333,0.008333,-1269438207,40.556160,0,XBot Walk Neutral,0.556160,0.056160,-0.397748,54.720580,6.442750,-0.241560,54.768850,6.027004,-0.007219,0.993114,0.116928,-0.004384,0.993990,0.109383,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247365,54.805120,6.017151,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.982300,115.254800,35.249400,1.276256,0.000000,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,632,5.266667,0.008333,-1269438207,24.828810,0,XBot Walk Neutral,0.828812,0.328812,2.517804,56.395700,4.049856,1.991043,56.391530,3.946192,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517542,56.432220,4.013937,1.990283,56.430810,3.912369,1.000000,1.000000,1,1,Brace,Brace,-0.219982,168.273900,180.000000,37.432220,3.625418,0.000000,0.002851,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,632,5.266667,0.008333,-1269438207,40.639070,0,XBot Walk Neutral,0.639069,0.139069,-0.396496,54.720560,6.443027,-0.228844,54.768850,6.027503,-0.007196,0.993114,0.116933,-0.004153,0.993990,0.109392,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359703,54.756230,6.441527,-0.247366,54.805110,6.017151,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.982200,115.224600,34.909720,3.193654,-0.000004,-0.000004,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,633,5.275000,0.008333,-1269438207,25.078810,0,XBot Walk Neutral,0.078812,0.578812,2.517905,56.395670,4.050645,1.990711,56.391550,3.945521,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517542,56.432220,4.013937,1.990285,56.430820,3.912369,1.000000,1.000000,1,1,Brace,Brace,-0.219985,168.251900,180.000000,37.431160,3.647280,0.000004,0.002867,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,633,5.275000,0.008333,-1269438207,40.725980,0,XBot Walk Neutral,0.725983,0.225983,-0.399116,54.719790,6.449429,-0.231307,54.768480,6.030707,-0.007243,0.993100,0.117050,-0.004198,0.993983,0.109450,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756230,6.441527,-0.247366,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.052400,114.013500,35.241190,4.060039,-0.000004,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,634,5.283333,0.008333,-1269438207,25.328810,0,XBot Walk Neutral,0.328812,0.828812,2.517847,56.395680,4.050176,1.990924,56.391540,3.945775,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517541,56.432220,4.013938,1.990299,56.430920,3.912380,1.000000,1.000000,1,1,Brace,Brace,-0.219988,168.305700,180.000000,37.431590,3.637927,0.000000,0.002962,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,634,5.283333,0.008333,-1269438207,40.819870,0,XBot Walk Neutral,0.819866,0.319866,-0.398731,54.719080,6.455505,-0.240304,54.768050,6.034368,-0.007236,0.993087,0.117160,-0.004361,0.993975,0.109517,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247366,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,112.887200,113.649000,36.922950,2.319422,0.000000,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,brace-cast-flat,120,635,5.291667,0.008333,-1269438207,25.578810,0,XBot Walk Neutral,0.578812,0.078812,2.517785,56.395700,4.049690,1.991123,56.391530,3.946209,-0.016056,0.999012,0.041429,-0.016056,0.999012,0.041429,2.517541,56.432220,4.013938,1.989864,56.427960,3.912092,1785933915,1785933915,1,1,-1.560124,4.406873,0.563588,-1.032446,4.305027,0.559330,2.517542,56.432220,4.013937,1.990294,56.430900,3.912377,1.000000,1.000000,1,1,Brace,Brace,-0.219990,168.317300,180.000000,37.432300,3.623906,0.000000,0.002939,0,0,none,0,0,0,BraceBoth
animation-contact-v1,Rumble Linebreaker Bot,brace-cast-flat,120,635,5.291667,0.008333,-1269438207,40.920410,0,XBot Walk Neutral,0.920406,0.420406,-0.397167,54.719740,6.449960,-0.242958,54.768470,6.030427,-0.007208,0.993099,0.117059,-0.004409,0.993983,0.109445,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359702,54.756240,6.441527,-0.247365,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.378500,114.512200,37.697330,1.797003,0.000000,0.000000,0,0,none,0,0,0,BraceBoth
animation-contact-v1,player,surf-interrupt-flat,120,636,5.300000,0.008333,-1269438207,25.828810,0,XBot Walk Neutral,0.828812,0.328812,2.532338,56.761990,4.075484,2.006851,56.789930,3.974067,0.039554,0.996782,0.069721,0.039554,0.996782,0.069721,2.533723,56.796880,4.077925,2.008236,56.824820,3.976507,1593835521,1593835521,1,1,2.533723,56.796880,4.077925,2.008236,56.824820,3.976507,2.533723,56.796880,4.077927,2.008235,56.824820,3.976507,1.000000,1.000000,1,1,Brace,Brace,-0.218861,84.397660,84.209510,35.969060,2.623833,0.000000,0.000000,0,1,surf-interrupt-flat,0,0,1,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,surf-interrupt-flat,120,636,5.300000,0.008333,-1269438207,41.023190,0,XBot Walk Neutral,0.023186,0.523186,-0.392552,54.720050,6.447595,-0.246220,54.768530,6.029718,-0.007124,0.993105,0.117016,-0.004469,0.993984,0.109432,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,4227498,4227498,1,1,-0.359701,54.756240,6.441527,-0.247366,54.805120,6.017152,-0.359703,54.756230,6.441527,-0.247365,54.805120,6.017152,1.000000,1.000000,1,1,Brace,Brace,0.000000,113.964700,115.258200,36.880260,1.457771,-0.000004,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,surf-interrupt-flat,120,637,5.308333,0.008333,-1269438207,26.079030,1,XBot Walk Neutral,0.079027,0.579027,2.611639,57.202210,4.038943,1.968934,56.388590,4.008447,0.039554,0.996782,0.069721,-0.016056,0.999012,0.041429,1.427784,113.627700,4.180650,1.962834,113.632400,4.210704,1593835521,1593835521,1,1,2.533723,56.796880,4.077925,2.008236,56.824820,3.976507,2.388158,58.561500,4.016694,2.132497,58.585430,4.029184,1.000000,1.000000,1,1,Brace,Brace,-0.215964,180.000000,180.000000,36.425590,1.979223,-55.064540,-55.044550,0,1,surf-interrupt-flat,0,0,1,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,surf-interrupt-flat,120,637,5.308333,0.008333,-1269438207,41.123810,0,XBot Walk Neutral,0.123810,0.623810,-0.383215,54.720300,6.446074,-0.245198,54.768740,6.027829,-0.006955,0.993109,0.116989,-0.004450,0.993988,0.109398,-0.360590,54.756190,6.441851,-0.247291,54.805060,6.017694,4227498,4227498,1,1,-0.360590,54.756190,6.441851,-0.247291,54.805060,6.017694,-0.362144,54.751180,6.442086,-0.253594,54.738520,6.002367,0.583333,0.583333,0,0,Swing,Swing,0.000000,115.791900,135.930700,37.828450,2.736595,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,player,surf-interrupt-flat,120,638,5.316667,0.008333,-1269438207,26.329820,1,XBot Walk Neutral,0.329821,0.829821,2.656149,57.209190,3.913874,1.945532,56.385470,4.074744,0.039554,0.996782,0.069721,-0.016056,0.999012,0.041429,1.420321,113.818300,4.085542,1.955370,113.823000,4.115597,1593835521,1593835521,1,1,2.533723,56.796880,4.077925,2.008236,56.824820,3.976507,2.380401,58.577700,4.010240,2.125600,58.591740,4.040008,1.000000,1.000000,1,1,Brace,Brace,-0.211898,180.000000,180.000000,34.347780,5.264736,-55.224300,-55.224560,0,1,surf-interrupt-flat,0,0,1,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,surf-interrupt-flat,120,638,5.316667,0.008333,-1269438207,41.218910,0,XBot Walk Neutral,0.218914,0.718914,-0.382926,54.720550,6.443944,-0.248570,54.769060,6.024747,-0.006950,0.993114,0.116950,-0.004511,0.993994,0.109342,-0.362625,54.756100,6.442515,-0.247244,54.804930,6.018828,4227498,4227498,1,1,-0.362625,54.756100,6.442515,-0.247244,54.804930,6.018828,-0.374416,54.747400,6.444414,-0.274035,54.693570,6.010418,0.166667,0.166667,0,0,Swing,Swing,0.000000,117.405300,156.063800,38.317990,5.584267,NaN,NaN,1,0,none,1,0,0,DefaultContact
animation-contact-v1,player,surf-interrupt-flat,120,639,5.325000,0.008333,-1269438207,26.581460,1,XBot Walk Neutral,0.581459,0.081459,2.678251,57.217000,3.788324,1.950632,57.220100,4.175373,0.038936,0.997113,0.065190,0.038936,0.997113,0.065190,1.409689,113.982700,3.973255,1.944738,113.987400,4.003305,1593835521,1593835521,1,1,2.533723,56.796880,4.077925,2.008236,56.824820,3.976507,2.376940,58.599690,3.999529,2.124636,58.604500,4.047370,1.000000,1.000000,1,1,Brace,Brace,-0.207061,180.000000,180.000000,32.026460,8.793390,-55.349580,-55.368740,0,1,surf-interrupt-flat,0,0,1,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,surf-interrupt-flat,120,639,5.325000,0.008333,-1269438207,41.309430,0,XBot Walk Neutral,0.309433,0.809433,-0.374221,54.720470,6.445206,-0.245628,54.769040,6.025113,-0.006792,0.993112,0.116973,-0.004458,0.993993,0.109349,-0.364812,54.755990,6.443302,-0.247209,54.804790,6.020126,4227498,4227498,1,1,-0.364812,54.755990,6.443302,-0.247209,54.804790,6.020126,-0.374344,54.749440,6.448508,-0.245267,54.683690,6.015385,0.000000,0.000000,0,0,Stance,Stance,0.000000,117.726500,163.513800,38.630800,7.831580,NaN,NaN,1,0,none,0,0,0,DefaultContact
animation-contact-v1,player,surf-interrupt-flat,120,640,5.333333,0.008333,-1269438207,26.834130,1,XBot Walk Neutral,0.834129,0.334129,2.677534,57.226080,3.649721,1.904656,57.223870,4.145120,0.038936,0.997113,0.065190,0.038936,0.997113,0.065190,1.380142,113.990200,3.758421,1.915191,113.995100,3.788432,1593835521,1593835521,1,1,2.533723,56.796880,4.077925,2.008236,56.824820,3.976507,2.378563,58.665050,3.967721,2.130496,58.661420,4.034082,1.000000,1.000000,1,1,Brace,Brace,-0.201713,180.000000,179.972000,29.720530,12.200120,-55.273200,-55.307250,0,1,surf-interrupt-flat,0,0,1,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,surf-interrupt-flat,120,640,5.333333,0.008333,-1269438207,41.398540,0,XBot Walk Neutral,0.398541,0.898541,-0.378851,54.720680,6.443079,-0.247097,54.769110,6.024399,-0.006876,0.993116,0.116934,-0.004485,0.993995,0.109336,-0.366837,54.755890,6.444061,-0.247148,54.804650,6.021409,4227498,4227498,1,1,-0.366837,54.755890,6.444061,-0.247148,54.804650,6.021409,-0.378980,54.750980,6.446532,-0.246725,54.681080,6.014365,0.000000,0.000000,0,0,Stance,Stance,0.000000,117.455300,162.973400,39.150620,10.072380,NaN,NaN,0,0,none,0,0,0,DefaultContact
